datetime,open,high,low,close,volume,timestamp,sma_7,sma_25,sma_99,rsi_14,macd,macd_signal,macd_hist,volume_sma_20,roc_12,market_regime
2019-05-29 00:00:00,271.08,274.04,260.05,268.83,383412.45769,1559088000,259.7842857142857,225.0452,168.879797979798,70.37985936217817,22.727078906564685,21.823973082218423,0.9031058243462624,705045.8180745,0.10040933278755615,-2.0
2019-05-30 00:00:00,268.92,288.62,240.14,254.56,1066279.49387,1559174400,261.2128571428571,228.7056,169.95171717171718,61.377362219812255,21.14811649766372,21.68880176530748,-0.5406852676437595,737082.6057574999,0.08972602739726021,-2.0
2019-05-31 00:00:00,254.59,268.72,245.21,267.9,602153.87244,1559260800,263.93142857142857,232.5016,171.18616161616163,65.78357772499268,20.73419305481923,21.497880023209834,-0.7636869683906049,722925.6801850001,0.032330160687449316,-2.0
2019-06-01 00:00:00,267.9,275.5,260.68,264.33,455676.98613,1559347200,265.94714285714286,236.30759999999998,172.36767676767676,63.6895190678664,19.888820636011474,21.176068145770163,-1.2872475097586893,704540.9154175001,0.05575747893118166,-2.0
2019-06-02 00:00:00,264.33,273.2,263.2,268.88,301536.15062,1559433600,266.58,240.2288,173.489797979798,65.20957292962757,19.362801554199024,20.813414827455937,-1.4506132732569128,686154.4496865,0.06096357968669852,-2.0
2019-06-03 00:00:00,268.87,270.0,248.0,249.91,397360.65275,1559520000,263.6342857142857,243.3892,174.67979797979797,54.89201798268184,17.21674328150607,20.094080518265965,-2.877337236759896,662811.9320225001,0.025734690527007054,-2.0
2019-06-04 00:00:00,250.02,251.67,234.39,241.39,633822.71246,1559606400,259.4,246.1284,175.72545454545454,50.989848707095916,14.659498272626905,19.007164069138152,-4.347665796511247,665768.202682,-0.01296205430160291,-2.0
2019-06-05 00:00:00,241.46,250.41,237.37,245.63,335953.37927,1559692800,256.0857142857143,248.34560000000002,176.83060606060604,52.788534622327866,12.827132544614727,17.771157764233468,-4.944025219618741,595897.8269654999,-0.013018845180214567,-2.0
2019-06-06 00:00:00,245.62,250.66,235.01,248.76,297579.14734,1559779200,255.25714285714284,250.77159999999995,177.97949494949492,54.12694746564318,11.49502683127622,16.51593157764202,-5.020904746365801,534282.1558835001,-0.005834865318519733,-2.0
2019-06-07 00:00:00,248.77,253.28,243.46,248.77,353378.6568,1559865600,252.52428571428572,252.8888,179.1252525252525,54.13142148894909,10.321154527876843,15.276976167688986,-4.955821639812143,518290.1837325,-0.05929287199848732,-2.0
