window,row,datetime,action,equity,long,short,entries
W1,56409,2026-06-13 11:00:00,1,10322.889388390162,True,False,2
W1,56410,2026-06-13 12:00:00,1,10349.005088639102,True,False,2
W1,56411,2026-06-13 13:00:00,1,10344.094724299857,True,False,2
W1,56412,2026-06-13 14:00:00,1,10363.180850336827,True,False,2
W1,56413,2026-06-13 15:00:00,1,10375.312412862255,True,False,2
W1,56414,2026-06-13 16:00:00,1,10332.231057133115,True,False,2
W1,56415,2026-06-13 17:00:00,1,10307.395739625352,False,False,2
W1,56416,2026-06-13 18:00:00,1,10322.55243893262,True,False,3
W1,56417,2026-06-13 19:00:00,1,10344.292517796159,True,False,3
W1,56418,2026-06-13 20:00:00,1,10341.35135718328,True,False,3
W1,56419,2026-06-13 21:00:00,1,10372.358605789883,True,False,3
W1,56420,2026-06-13 22:00:00,1,10370.014475643291,True,False,3
W1,56421,2026-06-13 23:00:00,1,10370.262714626644,True,False,3
W1,56422,2026-06-14 00:00:00,1,10387.47541719634,True,False,3
W1,56423,2026-06-14 01:00:00,1,10387.153649197666,True,False,3
W1,56424,2026-06-14 02:00:00,1,10375.41100260543,True,False,3
W1,56425,2026-06-14 03:00:00,1,10384.306128100025,True,False,3
W1,56426,2026-06-14 04:00:00,1,10351.126945502372,True,False,3
W1,56427,2026-06-14 05:00:00,1,10350.95474934683,True,False,3
W1,56428,2026-06-14 06:00:00,1,10342.605121162489,True,False,3
W1,56429,2026-06-14 07:00:00,1,10365.658038598744,True,False,3
W1,56430,2026-06-14 08:00:00,1,10369.991851330886,True,False,3
W1,56431,2026-06-14 09:00:00,1,10395.68050116253,True,False,3
W1,56432,2026-06-14 10:00:00,1,10380.41726017855,True,False,3
W1,56433,2026-06-14 11:00:00,1,10384.418621208937,True,False,3
W1,56434,2026-06-14 12:00:00,1,10349.270494978771,True,False,3
W1,56435,2026-06-14 13:00:00,1,10347.735184000721,True,False,3
W1,56436,2026-06-14 14:00:00,1,10293.92954147244,True,False,3
W1,56437,2026-06-14 15:00:00,1,10301.594155753357,True,False,3
W1,56438,2026-06-14 16:00:00,1,10287.34586656207,True,False,3
W1,56439,2026-06-14 17:00:00,1,10253.562112060657,True,False,3
W1,56440,2026-06-14 18:00:00,1,10266.539040585309,True,False,3
W1,56441,2026-06-14 19:00:00,1,10264.720925702175,True,False,3
W1,56442,2026-06-14 20:00:00,1,10297.96609587768,True,False,3
W1,56443,2026-06-14 21:00:00,1,10507.589777123261,True,False,3
W1,56444,2026-06-14 22:00:00,1,10526.12223125002,True,False,3
W1,56445,2026-06-14 23:00:00,1,10577.55232097559,True,False,3
W1,56446,2026-06-15 00:00:00,1,10558.172083586702,True,False,3
W1,56447,2026-06-15 01:00:00,1,10541.924056559905,True,False,3
W1,56448,2026-06-15 02:00:00,1,10533.399089954408,True,False,3
W1,56449,2026-06-15 03:00:00,1,10606.61576407458,True,False,3
W1,56450,2026-06-15 04:00:00,1,10561.070509387258,True,False,3
W1,56451,2026-06-15 05:00:00,1,10595.499685245386,True,False,3
W1,56452,2026-06-15 06:00:00,1,10588.099021275882,True,False,3
W1,56453,2026-06-15 07:00:00,1,10566.017692366871,True,False,3
W1,56454,2026-06-15 08:00:00,1,10563.966421375326,True,False,3
W1,56455,2026-06-15 09:00:00,1,10553.485080199765,True,False,3
W1,56456,2026-06-15 10:00:00,1,10605.049658893531,True,False,3
W1,56457,2026-06-15 11:00:00,1,10655.974472308688,True,False,3
W1,56458,2026-06-15 12:00:00,1,10709.000832965183,True,False,3
W1,56459,2026-06-15 13:00:00,1,10690.266645386127,True,False,3
W1,56460,2026-06-15 14:00:00,1,10713.514383290332,True,False,3
W1,56461,2026-06-15 15:00:00,1,10826.228707700871,True,False,3
W1,56462,2026-06-15 16:00:00,1,10804.646370571056,True,False,3
W1,56463,2026-06-15 17:00:00,1,10739.25549012233,False,False,3
W1,56464,2026-06-15 18:00:00,1,10709.411473380322,True,False,4
W1,56465,2026-06-15 19:00:00,1,10685.067980092022,True,False,4
W1,56466,2026-06-15 20:00:00,1,10669.930051598114,True,False,4
W1,56467,2026-06-15 21:00:00,1,10645.576533191606,True,False,4
W1,56468,2026-06-15 22:00:00,1,10619.622755291166,True,False,4
W1,56469,2026-06-15 23:00:00,1,10639.255696161536,True,False,4
W1,56470,2026-06-16 00:00:00,1,10626.625300359374,True,False,4
W1,56471,2026-06-16 01:00:00,1,10642.107842291678,True,False,4
W1,56472,2026-06-16 02:00:00,1,10545.139886425899,True,False,4
W1,56473,2026-06-16 03:00:00,1,10613.0249743706,True,False,4
W1,56474,2026-06-16 04:00:00,1,10560.875562592953,True,False,4
W1,56475,2026-06-16 05:00:00,1,10593.742912637508,True,False,4
W1,56476,2026-06-16 06:00:00,1,10658.064071059305,True,False,4
W1,56477,2026-06-16 07:00:00,1,10646.194331101167,True,False,4
W1,56478,2026-06-16 08:00:00,1,10730.823872732592,True,False,4
W1,56479,2026-06-16 09:00:00,1,10668.329792104181,True,False,4
W1,56480,2026-06-16 10:00:00,1,10668.971399669485,True,False,4
W1,56481,2026-06-16 11:00:00,1,10663.794679254888,True,False,4
W1,56482,2026-06-16 12:00:00,1,10655.470071723015,True,False,4
W1,56483,2026-06-16 13:00:00,1,10594.86572587679,True,False,4
W1,56484,2026-06-16 14:00:00,1,10531.169884203211,True,False,4
W1,56485,2026-06-16 15:00:00,1,10564.02971540911,True,False,4
W1,56486,2026-06-16 16:00:00,1,10547.718848084878,True,False,4
W1,56487,2026-06-16 17:00:00,1,10583.122553036028,True,False,4
W1,56488,2026-06-16 18:00:00,1,10562.142486906474,True,False,4
W1,56489,2026-06-16 19:00:00,1,10534.535817641508,True,False,4
W1,56490,2026-06-16 20:00:00,1,10563.106151394208,True,False,4
W1,56491,2026-06-16 21:00:00,1,10550.750193202988,True,False,4
W1,56492,2026-06-16 22:00:00,1,10551.23641143607,True,False,4
W1,56493,2026-06-16 23:00:00,1,10534.395465986598,True,False,4
W1,56494,2026-06-17 00:00:00,1,10538.404260129975,True,False,4
W1,56495,2026-06-17 01:00:00,1,10576.900714048259,True,False,4
W1,56496,2026-06-17 02:00:00,1,10571.126245960517,True,False,4
W1,56497,2026-06-17 03:00:00,1,10562.78409447178,True,False,4
W1,56498,2026-06-17 04:00:00,1,10569.201423264602,True,False,4
W1,56499,2026-06-17 05:00:00,1,10560.266536661824,True,False,4
W1,56500,2026-06-17 06:00:00,1,10526.213716389186,True,False,4
W1,56501,2026-06-17 07:00:00,1,10512.659756572124,True,False,4
W1,56502,2026-06-17 08:00:00,1,10414.256329092954,True,False,4
W1,56503,2026-06-17 09:00:00,1,10411.59716648831,True,False,4
W1,56504,2026-06-17 10:00:00,1,10393.721754153761,True,False,4
W1,56505,2026-06-17 11:00:00,1,10395.64845655934,True,False,4
W1,56506,2026-06-17 12:00:00,1,10432.679990079496,True,False,4
W1,56507,2026-06-17 13:00:00,1,10470.714661990329,True,False,4
W1,56508,2026-06-17 14:00:00,1,10442.395582762712,True,False,4
W1,56509,2026-06-17 15:00:00,1,10546.745158478938,True,False,4
W1,56510,2026-06-17 16:00:00,1,10564.728967404108,True,False,4
W1,56511,2026-06-17 17:00:00,1,10587.319628499654,False,False,4
W1,56512,2026-06-17 18:00:00,1,10476.780062180016,True,False,5
W1,56513,2026-06-17 19:00:00,1,10282.623426510454,True,False,5
W1,56514,2026-06-17 20:00:00,1,10303.812986436014,True,False,5
W1,56515,2026-06-17 21:00:00,1,10275.574190505502,True,False,5
W1,56516,2026-06-17 22:00:00,1,10282.329213824736,True,False,5
W1,56517,2026-06-17 23:00:00,1,10315.812616356716,True,False,5
W1,56518,2026-06-18 00:00:00,1,10309.194392566513,True,False,5
W1,56519,2026-06-18 01:00:00,1,10322.103520725866,True,False,5
W1,56520,2026-06-18 02:00:00,1,10344.612977477167,True,False,5
W1,56521,2026-06-18 03:00:00,1,10279.580105481113,True,False,5
W1,56522,2026-06-18 04:00:00,1,10215.709717154105,True,False,5
W1,56523,2026-06-18 05:00:00,1,10233.394335721776,True,False,5
W1,56524,2026-06-18 06:00:00,1,10247.692072799076,True,False,5
W1,56525,2026-06-18 07:00:00,1,10315.979399344162,True,False,5
W1,56526,2026-06-18 08:00:00,1,10298.306024573396,True,False,5
W1,56527,2026-06-18 09:00:00,1,10266.261203390055,True,False,5
W1,56528,2026-06-18 10:00:00,1,10246.924371332521,True,False,5
W1,56529,2026-06-18 11:00:00,1,10230.259815006415,True,False,5
W1,56530,2026-06-18 12:00:00,1,10294.81170235703,True,False,5
W1,56531,2026-06-18 13:00:00,1,10231.795217939529,True,False,5
W1,56532,2026-06-18 14:00:00,1,10205.027485437608,True,False,5
W1,56533,2026-06-18 15:00:00,1,9973.608282164734,True,False,5
W1,56534,2026-06-18 16:00:00,1,10024.549553360108,True,False,5
W1,56535,2026-06-18 17:00:00,1,10011.43678754567,True,False,5
W1,56536,2026-06-18 18:00:00,1,10027.895207595155,True,False,5
W1,56537,2026-06-18 19:00:00,1,10066.572619642528,True,False,5
W1,56538,2026-06-18 20:00:00,1,10088.194441093603,True,False,5
W1,56539,2026-06-18 21:00:00,1,10069.855808339205,True,False,5
W1,56540,2026-06-18 22:00:00,1,10056.18834854405,True,False,5
W1,56541,2026-06-18 23:00:00,1,10067.727607446972,True,False,5
W1,56542,2026-06-19 00:00:00,1,10077.640263730762,True,False,5
